date_time,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,traffic_volume,is_holiday,weather_type,weather_description
2017-07-04 09:00:00,213.0,86.0,2.0,50.0,3.0,3.0,295.01,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-04 10:00:00,89.0,86.0,2.0,50.0,5.0,5.0,296.28,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-04 11:00:00,98.0,86.0,2.0,50.0,9.0,9.0,298.01,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-07-04 12:00:00,160.0,82.0,3.0,82.0,9.0,9.0,299.68,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-04 13:00:00,282.0,82.0,3.0,82.0,4.0,4.0,300.48,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-04 14:00:00,189.0,82.0,3.0,82.0,8.0,8.0,300.96,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-04 15:00:00,51.0,70.0,3.0,85.0,2.0,2.0,301.81,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-04 16:00:00,60.0,70.0,3.0,85.0,2.0,2.0,302.09,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-04 17:00:00,247.0,70.0,3.0,85.0,8.0,8.0,302.52,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-04 18:00:00,194.0,66.0,2.0,79.0,8.0,8.0,302.75,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-04 19:00:00,267.0,66.0,2.0,79.0,8.0,8.0,302.15,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-04 20:00:00,288.0,66.0,2.0,79.0,8.0,8.0,301.02,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-04 21:00:00,197.0,83.0,2.0,73.0,1.0,1.0,299.95,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-04 22:00:00,196.0,83.0,2.0,73.0,1.0,1.0,299.02,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-04 23:00:00,203.0,79.0,2.0,73.0,2.0,2.0,298.09,0.0,0.0,1.0,0,None,Thunderstorm,proximity thunderstorm
2017-07-05 00:00:00,52.0,87.0,1.0,82.0,8.0,8.0,297.15,0.0,0.0,40.0,0,None,Thunderstorm,proximity thunderstorm
2017-07-05 01:00:00,136.33333333333334,84.66666666666667,0.6666666666666666,93.0,5.333333333333333,5.333333333333333,296.15,0.0,0.0,90.0,0,None,Mist,heavy intensity rain
2017-07-05 02:00:00,164.5,85.0,0.0,115.0,6.0,6.0,295.97,0.0,0.0,75.0,0,None,Rain,light rain
2017-07-05 03:00:00,129.0,88.0,0.0,43.0,9.0,9.0,295.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 04:00:00,173.0,88.0,0.0,43.0,1.0,1.0,294.95,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 05:00:00,230.0,88.0,0.0,43.0,9.0,9.0,294.82,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 06:00:00,30.0,86.0,1.0,15.0,5.0,5.0,294.59,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 07:00:00,106.0,86.0,1.0,15.0,7.0,7.0,295.09,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-05 08:00:00,13.0,86.0,1.0,15.0,9.0,9.0,295.65,0.0,0.0,1.0,0,None,Rain,moderate rain
2017-07-05 09:00:00,160.5,82.0,1.0,26.0,4.5,4.5,296.48,0.0,0.0,75.0,0,None,Drizzle,heavy intensity rain
2017-07-05 10:00:00,97.0,82.0,1.0,26.0,4.0,4.0,296.84,0.0,0.0,40.0,0,None,Rain,light rain
2017-07-05 11:00:00,199.0,66.0,2.0,26.0,5.0,5.0,297.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 12:00:00,98.0,66.0,2.0,26.0,1.0,1.0,299.01,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 13:00:00,144.0,66.0,2.0,26.0,8.0,8.0,300.4,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 14:00:00,270.0,64.0,1.0,35.0,9.0,9.0,301.55,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 15:00:00,22.0,64.0,1.0,35.0,5.0,5.0,303.03,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-05 16:00:00,256.0,64.0,1.0,35.0,6.0,6.0,304.34,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-05 17:00:00,259.0,69.0,2.0,81.0,4.0,4.0,304.62,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-05 18:00:00,93.0,75.0,2.0,81.0,2.0,2.0,305.02,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-07-05 19:00:00,126.0,75.0,2.0,81.0,7.0,7.0,304.53,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-07-05 20:00:00,100.0,89.0,1.0,93.0,1.0,1.0,303.84,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-07-05 21:00:00,272.0,89.0,1.0,93.0,9.0,9.0,301.97,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-07-05 22:00:00,171.0,89.0,1.0,93.0,8.0,8.0,299.62,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-07-05 23:00:00,158.0,84.0,1.0,102.0,1.0,1.0,298.88,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-06 00:00:00,197.0,84.0,1.0,102.0,7.0,7.0,298.42,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-06 01:00:00,195.0,83.0,1.0,102.0,1.0,1.0,297.48,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-06 02:00:00,65.0,84.0,3.0,122.0,6.0,6.0,297.28,0.0,0.0,1.0,0,None,Thunderstorm,proximity thunderstorm
2017-07-06 03:00:00,222.0,84.0,3.0,122.0,7.0,7.0,297.08,0.0,0.0,1.0,0,None,Thunderstorm,proximity thunderstorm
2017-07-06 04:00:00,157.0,84.0,0.0,159.0,4.0,4.0,296.15,0.0,0.0,1.0,0,None,Thunderstorm,proximity thunderstorm
2017-07-06 05:00:00,49.0,72.0,0.0,133.0,9.0,9.0,296.41,0.0,0.0,1.0,0,None,Thunderstorm,proximity thunderstorm
2017-07-06 06:00:00,161.0,72.0,0.0,134.0,2.0,2.0,296.28,0.0,0.0,40.0,0,None,Thunderstorm,thunderstorm
2017-07-06 07:00:00,105.5,70.0,3.0,160.0,3.5,3.5,296.15,0.0,0.0,90.0,0,None,Rain,light rain
2017-07-06 08:00:00,211.5,68.0,3.0,165.0,5.5,5.5,295.55,0.0,0.0,40.0,0,None,Rain,heavy intensity rain
2017-07-06 09:00:00,167.0,59.0,2.5,168.0,2.5,2.5,295.68,0.0,0.0,75.0,0,None,Rain,light rain
2017-07-06 10:00:00,93.0,59.0,5.0,156.0,7.0,7.0,296.34,0.0,0.0,40.0,0,None,Rain,light rain
2017-07-06 11:00:00,279.0,57.0,5.0,141.0,9.0,9.0,298.33,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-06 12:00:00,28.0,57.0,5.0,141.0,1.0,1.0,300.14,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-06 13:00:00,39.0,57.0,5.0,141.0,6.0,6.0,302.01,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-06 14:00:00,281.0,65.0,1.0,225.0,7.0,7.0,303.82,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-06 15:00:00,31.0,65.0,1.0,180.0,6.0,6.0,304.84,0.0,0.0,0.0,0,None,Clear,Sky is Clear
2017-07-06 16:00:00,93.0,65.0,6.0,147.0,1.0,1.0,305.62,0.0,0.0,0.0,0,None,Clear,Sky is Clear
2017-07-06 17:00:00,118.0,79.0,6.0,153.0,2.0,2.0,305.95,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-06 18:00:00,234.0,79.0,6.0,153.0,7.0,7.0,305.21,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-06 19:00:00,14.0,79.0,1.0,180.0,7.0,7.0,304.49,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-06 20:00:00,80.0,88.0,0.0,158.0,8.0,8.0,303.89,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-07-06 21:00:00,285.0,88.0,5.0,154.0,6.0,6.0,301.78,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-06 22:00:00,47.0,88.0,1.0,158.0,6.0,6.0,300.62,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-06 23:00:00,138.0,54.0,6.0,152.0,1.0,1.0,299.49,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 00:00:00,127.0,88.0,6.0,152.0,6.0,6.0,297.9,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-07 01:00:00,14.0,88.0,6.0,152.0,2.0,2.0,296.16,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 02:00:00,94.0,75.0,6.0,157.0,4.0,4.0,294.63,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 03:00:00,87.0,75.0,6.0,157.0,2.0,2.0,293.56,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 04:00:00,134.0,75.0,6.0,157.0,6.0,6.0,292.53,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 05:00:00,85.0,70.0,7.0,158.0,5.0,5.0,291.9,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 06:00:00,292.0,70.0,1.0,225.0,7.0,7.0,291.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 07:00:00,290.0,70.0,1.0,202.0,7.0,7.0,291.59,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 08:00:00,139.0,61.0,1.0,112.0,2.0,2.0,293.08,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 09:00:00,159.0,61.0,1.0,202.0,1.0,1.0,294.84,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 10:00:00,154.0,61.0,8.0,156.0,9.0,9.0,296.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 11:00:00,198.0,59.0,8.0,151.0,4.0,4.0,297.35,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 12:00:00,75.0,59.0,1.0,158.0,5.0,5.0,298.75,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 13:00:00,254.0,59.0,8.0,151.0,2.0,2.0,299.68,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-07 14:00:00,253.0,81.0,8.0,151.0,2.0,2.0,299.79,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-07 15:00:00,128.0,81.0,2.0,202.0,5.0,5.0,300.16,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-07 16:00:00,166.5,80.0,8.0,151.5,5.5,5.5,299.08,0.0,0.0,75.0,0,None,Rain,proximity shower rain
2017-07-07 17:00:00,10.0,79.0,8.0,152.0,4.0,4.0,298.59,0.0,0.0,40.0,0,None,Rain,proximity shower rain
2017-07-07 18:00:00,49.0,79.0,8.0,152.0,3.0,3.0,298.62,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-07 19:00:00,180.0,84.0,8.0,169.0,9.0,9.0,297.76,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-07 20:00:00,199.0,84.0,8.0,169.0,4.0,4.0,296.65,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-07 21:00:00,135.0,84.0,8.0,169.0,4.0,4.0,294.97,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-07-07 22:00:00,277.0,97.0,5.0,277.0,1.0,1.0,293.1,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-07 23:00:00,30.0,97.0,5.0,277.0,9.0,9.0,291.35,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-08 00:00:00,96.0,97.0,5.0,277.0,6.0,6.0,290.53,0.0,0.0,1.0,0,None,Haze,haze
2017-07-08 01:00:00,278.0,85.0,5.0,268.0,3.0,3.0,289.16,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-08 02:00:00,284.0,85.0,5.0,268.0,2.0,2.0,287.82,0.0,0.0,1.0,0,None,Mist,mist
2017-07-08 03:00:00,55.0,85.0,5.0,268.0,7.0,7.0,287.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-08 04:00:00,121.0,77.0,6.0,254.0,6.0,6.0,286.62,0.0,0.0,1.0,0,None,Mist,mist
2017-07-08 05:00:00,152.66666666666666,74.33333333333333,5.666666666666667,249.66666666666666,3.0,3.0,286.42,0.0,0.0,40.0,0,None,Fog,fog
2017-07-08 06:00:00,128.5,69.0,5.0,241.0,3.5,3.5,286.72,0.0,0.0,1.0,0,None,Fog,fog
2017-07-08 07:00:00,165.0,68.0,4.0,226.0,1.0,1.0,287.4,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-08 08:00:00,141.0,68.0,4.0,226.0,5.0,5.0,290.09,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-08 09:00:00,208.0,68.0,4.0,226.0,9.0,9.0,292.61,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-08 10:00:00,84.0,76.0,3.0,207.0,5.0,5.0,295.39,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-07-08 11:00:00,213.0,76.0,3.0,207.0,9.0,9.0,296.41,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-08 12:00:00,62.0,76.0,3.0,207.0,1.0,1.0,297.52,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-08 13:00:00,48.0,78.0,2.0,202.0,4.0,4.0,298.48,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-08 14:00:00,60.0,78.0,2.0,202.0,5.0,5.0,299.15,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-08 15:00:00,201.0,86.0,1.0,221.0,6.0,6.0,299.71,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-08 16:00:00,216.0,86.0,1.0,221.0,7.0,7.0,299.93,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-08 17:00:00,291.0,86.0,1.0,221.0,2.0,2.0,300.69,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-08 18:00:00,122.0,86.0,2.0,325.0,7.0,7.0,300.82,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-08 19:00:00,124.0,86.0,2.0,325.0,4.0,4.0,300.42,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-08 20:00:00,268.0,86.0,2.0,325.0,8.0,8.0,299.28,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-07-08 21:00:00,248.0,74.0,2.0,359.0,5.0,5.0,297.89,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-07-08 22:00:00,26.0,74.0,1.0,357.0,2.0,2.0,295.1,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-08 23:00:00,215.0,74.0,1.0,357.0,6.0,6.0,293.09,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 00:00:00,266.0,74.0,1.0,357.0,9.0,9.0,292.48,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 01:00:00,97.0,64.0,3.0,354.0,5.0,5.0,291.35,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 02:00:00,20.0,64.0,3.0,354.0,8.0,8.0,290.75,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 03:00:00,76.0,57.0,4.0,357.0,4.0,4.0,290.4,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 04:00:00,214.0,57.0,4.0,357.0,5.0,5.0,289.84,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 05:00:00,95.0,57.0,4.0,357.0,3.0,3.0,289.9,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 06:00:00,50.0,57.0,4.0,357.0,7.0,7.0,290.15,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-09 07:00:00,114.0,56.0,4.0,21.0,9.0,9.0,290.78,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-07-09 08:00:00,39.0,56.0,4.0,21.0,2.0,2.0,292.22,0.0,0.0,40.0,0,None,Rain,light rain
2017-07-09 09:00:00,290.0,76.0,4.0,334.0,2.0,2.0,293.09,0.0,0.0,75.0,0,None,Rain,moderate rain
2017-07-09 10:00:00,265.0,76.0,4.0,334.0,2.0,2.0,293.43,0.0,0.0,75.0,0,None,Rain,light rain
2017-07-09 11:00:00,226.0,76.0,4.0,334.0,4.0,4.0,293.89,0.0,0.0,75.0,0,None,Rain,light rain
2017-07-09 12:00:00,112.0,100.0,9.0,338.0,1.0,1.0,295.55,0.0,0.0,1.0,0,None,Rain,light rain
2017-07-09 13:00:00,171.0,100.0,9.0,338.0,7.0,7.0,296.59,0.0,0.0,75.0,0,None,Rain,light rain
2017-07-09 14:00:00,195.0,100.0,9.0,338.0,9.0,9.0,298.29,0.0,0.0,75.0,0,None,Thunderstorm,proximity thunderstorm
2017-07-09 15:00:00,265.0,100.0,6.0,335.0,1.0,1.0,299.15,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 16:00:00,95.0,100.0,6.0,335.0,1.0,1.0,300.08,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-09 17:00:00,191.0,100.0,6.0,335.0,8.0,8.0,300.55,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 18:00:00,126.0,98.0,5.0,314.0,9.0,9.0,300.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-09 19:00:00,256.0,98.0,5.0,314.0,6.0,6.0,299.96,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-09 20:00:00,155.0,98.0,5.0,314.0,5.0,5.0,299.69,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-09 21:00:00,281.0,86.0,6.0,287.0,7.0,7.0,298.09,0.0,0.0,75.0,0,None,Thunderstorm,proximity thunderstorm
2017-07-09 22:00:00,190.66666666666666,89.0,4.0,284.0,4.333333333333333,4.333333333333333,296.09,0.0,0.0,75.0,0,None,Mist,light rain
2017-07-09 23:00:00,120.33333333333333,73.66666666666667,6.333333333333333,277.0,6.333333333333333,6.333333333333333,294.68,0.0,0.0,40.0,0,None,Drizzle,heavy intensity rain
2017-07-10 00:00:00,207.0,68.5,7.0,277.0,4.5,4.5,294.42,0.0,0.0,75.0,0,None,Rain,light rain
2017-07-10 01:00:00,77.0,69.0,6.0,279.0,5.5,5.5,293.82,0.0,0.0,90.0,0,None,Rain,light rain
2017-07-10 02:00:00,49.0,69.0,5.0,281.0,9.0,9.0,293.48,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-10 03:00:00,154.0,69.0,5.0,281.0,4.0,4.0,292.95,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-10 04:00:00,178.0,73.0,4.0,273.0,2.0,2.0,292.68,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-07-10 05:00:00,183.0,73.0,4.0,273.0,3.0,3.0,292.35,0.0,0.0,75.0,0,None,Mist,mist
2017-07-10 06:00:00,81.0,73.0,4.0,273.0,5.0,5.0,292.28,0.0,0.0,90.0,0,None,Mist,mist
2017-07-10 07:00:00,148.0,80.0,3.0,266.0,2.0,2.0,292.28,0.0,0.0,90.0,0,None,Mist,mist
2017-07-10 08:00:00,49.0,80.0,3.0,266.0,5.0,5.0,292.72,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-07-10 09:00:00,183.0,86.0,3.0,275.0,1.0,1.0,294.15,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-10 11:00:00,74.0,86.0,3.0,275.0,2.0,2.0,296.27,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-10 12:00:00,41.0,86.0,3.0,275.0,2.0,2.0,297.83,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-10 13:00:00,117.0,91.0,2.0,270.0,5.0,5.0,299.29,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-10 14:00:00,189.0,91.0,2.0,270.0,1.0,1.0,299.9,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-10 16:00:00,275.0,91.0,2.0,270.0,2.0,2.0,301.35,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-10 17:00:00,124.0,74.0,2.0,271.0,8.0,8.0,301.75,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-10 18:00:00,140.0,72.0,2.0,272.0,7.0,7.0,301.75,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-10 19:00:00,259.0,72.0,2.0,272.0,3.0,3.0,301.49,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-10 20:00:00,146.0,72.0,2.0,272.0,2.0,2.0,299.97,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-10 21:00:00,145.0,69.0,2.0,293.0,2.0,2.0,298.16,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-10 22:00:00,83.0,69.0,2.0,293.0,2.0,2.0,296.56,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-10 23:00:00,17.0,68.0,2.0,294.0,3.0,3.0,294.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-11 00:00:00,281.0,64.0,2.0,304.0,6.0,6.0,293.43,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-11 01:00:00,276.0,64.0,2.0,304.0,1.0,1.0,292.1,0.0,0.0,1.0,0,None,Mist,mist
2017-07-11 02:00:00,288.0,64.0,2.0,304.0,8.0,8.0,291.09,0.0,0.0,1.0,0,None,Mist,mist
2017-07-11 03:00:00,152.0,68.0,2.0,301.0,5.5,5.5,290.16,0.0,0.0,1.0,0,None,Fog,fog
2017-07-11 04:00:00,142.0,68.0,2.0,301.0,8.0,8.0,289.43,0.0,0.0,1.0,0,None,Mist,mist
2017-07-11 05:00:00,149.0,88.0,2.0,301.0,8.5,8.5,289.16,0.0,0.0,1.0,0,None,Fog,fog
2017-07-11 06:00:00,112.5,85.5,1.5,307.0,4.0,4.0,288.62,0.0,0.0,1.0,0,None,Fog,fog
2017-07-11 07:00:00,197.0,83.0,1.0,313.0,2.0,2.0,288.82,0.0,0.0,1.0,0,None,Mist,mist
2017-07-11 08:00:00,187.0,83.0,1.0,313.0,1.0,1.0,292.15,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-07-11 09:00:00,186.0,80.0,1.0,345.0,4.0,4.0,295.55,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-07-11 10:00:00,123.0,80.0,1.0,345.0,3.0,3.0,297.75,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-11 11:00:00,217.0,80.0,1.0,345.0,6.0,6.0,299.51,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-11 12:00:00,27.0,78.0,1.0,62.0,6.0,6.0,300.43,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-11 13:00:00,99.0,78.0,1.0,62.0,1.0,1.0,300.28,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-11 14:00:00,230.0,78.0,1.0,62.0,8.0,8.0,300.88,0.0,0.0,75.0,0,None,Rain,light rain
2017-07-11 15:00:00,153.0,78.0,1.0,77.0,6.0,6.0,301.08,0.0,0.0,1.0,0,None,Rain,light rain
2017-07-11 16:00:00,55.0,79.0,1.0,119.0,1.0,1.0,301.44,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-11 17:00:00,112.0,79.0,1.0,119.0,7.0,7.0,301.34,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-11 18:00:00,103.0,69.0,3.0,153.0,4.0,4.0,302.35,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-11 19:00:00,73.0,69.0,3.0,153.0,8.0,8.0,302.08,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-07-11 20:00:00,151.0,58.0,4.0,163.0,5.0,5.0,301.29,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-07-11 21:00:00,287.0,58.0,4.0,163.0,7.0,7.0,299.76,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-11 22:00:00,87.0,58.0,4.0,163.0,7.0,7.0,298.42,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-11 23:00:00,100.0,58.0,4.0,163.0,7.0,7.0,297.35,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-12 00:00:00,44.0,59.0,4.0,158.0,1.0,1.0,297.29,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-12 01:00:00,113.0,59.0,4.0,158.0,5.0,5.0,297.15,0.0,0.0,1.0,0,None,Rain,light rain
2017-07-12 02:00:00,112.5,62.0,4.5,159.0,2.0,2.0,297.21,0.0,0.0,90.0,0,None,Rain,light rain
2017-07-12 03:00:00,200.0,68.0,5.0,164.5,5.5,5.5,295.89,0.0,0.0,75.0,0,None,Rain,heavy intensity rain
2017-07-12 04:00:00,288.0,71.0,5.0,169.0,7.0,7.0,293.89,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-12 05:00:00,217.0,71.0,5.0,169.0,9.0,9.0,293.65,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-12 06:00:00,269.0,71.0,5.0,169.0,1.0,1.0,292.62,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-12 07:00:00,105.0,81.0,5.0,177.0,1.0,1.0,292.82,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-12 08:00:00,13.0,81.0,5.0,177.0,5.0,5.0,294.82,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-12 09:00:00,196.0,80.0,5.0,180.0,8.0,8.0,296.62,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-12 10:00:00,227.0,80.0,5.0,180.0,5.0,5.0,298.79,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-12 11:00:00,132.0,80.0,5.0,180.0,4.0,4.0,300.44,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-12 12:00:00,295.0,63.0,5.0,185.0,6.0,6.0,301.15,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-12 13:00:00,170.0,62.0,5.0,185.0,5.0,5.0,302.07,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-12 14:00:00,217.0,62.0,5.0,186.0,4.0,4.0,302.3,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-07-12 15:00:00,29.0,62.0,5.0,186.0,6.0,6.0,302.37,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-07-12 16:00:00,57.0,55.0,6.0,195.0,7.0,7.0,302.3,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-12 17:00:00,36.0,55.0,6.0,195.0,7.0,7.0,301.42,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-12 18:00:00,169.0,55.0,6.0,195.0,7.0,7.0,300.1,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-12 19:00:00,164.0,47.0,7.0,190.0,5.0,5.0,299.03,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-12 20:00:00,290.0,47.0,7.0,190.0,4.0,4.0,296.35,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-12 21:00:00,75.0,47.0,7.0,190.0,1.0,1.0,295.94,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-07-12 22:00:00,239.0,47.0,7.0,189.0,3.0,3.0,294.94,0.0,0.0,75.0,0,None,Clouds,broken clouds
