date_time,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,traffic_volume,is_holiday,weather_type,weather_description
2013-01-27 07:00:00,196.0,100.0,6.0,105.0,5.0,5.0,255.95,0.0,0.0,40.0,1153.0,None,Clouds,scattered clouds
2013-01-27 08:00:00,236.0,100.0,6.0,110.0,6.0,6.0,256.34,0.0,0.0,75.0,1839.0,None,Clouds,broken clouds
2013-01-27 10:00:00,275.0,100.0,6.0,100.0,7.0,7.0,260.21,0.0,0.0,75.0,3245.0,None,Clouds,broken clouds
2013-01-27 11:00:00,201.0,100.0,6.0,85.0,3.0,3.0,262.2,0.0,0.0,90.0,3616.0,None,Clouds,overcast clouds
2013-01-27 13:00:00,249.0,100.0,6.0,70.0,2.0,2.0,265.54,0.0,0.0,75.0,3813.0,None,Clouds,broken clouds
2013-01-27 14:00:00,103.0,100.0,6.0,90.0,2.0,2.0,266.54,0.0,0.0,75.0,3124.0,None,Clouds,broken clouds
2013-01-27 16:00:00,135.0,50.0,6.0,85.0,7.0,7.0,267.41,0.0,0.0,90.0,2529.0,None,Clouds,overcast clouds
2013-01-27 17:00:00,108.0,50.0,5.0,80.0,7.0,7.0,267.41,0.0,0.0,90.0,2347.0,None,Clouds,overcast clouds
2013-01-27 19:00:00,252.0,50.0,4.0,70.0,9.0,9.0,267.71,0.0,0.0,90.0,1596.0,None,Clouds,overcast clouds
2013-01-27 20:00:00,29.0,50.0,4.0,75.0,3.0,3.0,267.98,0.0,0.0,90.0,1408.0,None,Clouds,overcast clouds
2013-01-27 22:00:00,126.0,50.0,5.0,80.0,6.0,6.0,268.25,0.0,0.0,90.0,1030.0,None,Clouds,overcast clouds
2013-01-27 23:00:00,108.0,50.0,6.0,100.0,6.0,6.0,268.26,0.0,0.0,90.0,692.0,None,Clouds,overcast clouds
2013-01-28 00:00:00,164.0,80.0,6.0,100.0,2.0,2.0,268.32,0.0,0.0,75.0,383.0,None,Clouds,broken clouds
2013-01-28 01:00:00,194.0,86.0,5.0,90.0,4.0,4.0,268.49,0.0,0.0,90.0,273.0,None,Clouds,overcast clouds
2013-01-28 02:00:00,12.0,86.0,4.0,90.0,9.0,9.0,268.6,0.0,0.0,40.0,261.0,None,Clouds,scattered clouds
2013-01-28 03:00:00,166.0,86.0,2.0,60.0,3.0,3.0,268.53,0.0,0.0,20.0,334.0,None,Clouds,few clouds
2013-01-28 05:00:00,184.0,86.0,2.0,0.0,5.0,5.0,269.6,0.0,0.0,90.0,2474.0,None,Clouds,overcast clouds
2013-01-28 06:00:00,78.0,86.0,3.0,10.0,8.0,8.0,269.94,0.0,0.0,90.0,5198.0,None,Clouds,overcast clouds
2013-01-28 08:00:00,30.0,86.0,2.0,350.0,1.0,1.0,271.13,0.0,0.0,90.0,5565.0,None,Clouds,overcast clouds
2013-01-28 09:00:00,127.0,86.0,4.0,340.0,7.0,7.0,272.07,0.0,0.0,90.0,4410.0,None,Clouds,overcast clouds
2013-01-28 11:00:00,286.0,86.0,6.0,330.0,3.0,3.0,273.13,0.0,0.0,90.0,4033.0,None,Clouds,overcast clouds
2013-01-28 12:00:00,139.0,92.0,6.0,310.0,3.0,3.0,273.37,0.0,0.0,90.0,4368.0,None,Rain,light rain
2013-01-28 14:00:00,188.33333333333334,92.0,6.0,303.3333333333333,7.333333333333333,7.333333333333333,272.85,0.0,0.0,90.0,4799.0,None,Snow,heavy snow
2013-01-28 17:00:00,128.0,83.5,6.0,288.5,3.5,3.5,272.71,0.0,0.0,90.0,5708.0,None,Mist,heavy snow
2013-01-28 20:00:00,165.33333333333334,83.66666666666667,6.666666666666667,295.3333333333333,5.666666666666667,5.666666666666667,272.55,0.0,0.0,90.0,2460.0,None,Mist,heavy snow
2013-01-29 00:00:00,217.0,73.0,9.0,310.0,3.0,3.0,272.37,0.0,0.0,91.0,434.0,None,Clouds,overcast clouds
2013-01-30 01:00:00,138.0,73.0,8.0,310.0,4.0,4.0,273.05,0.0,0.0,90.0,370.0,None,Mist,mist
2013-01-30 02:00:00,72.0,73.0,6.0,300.0,6.0,6.0,273.15,0.0,0.0,90.0,243.0,None,Mist,mist
2013-01-30 03:00:00,86.0,73.0,9.0,280.0,3.0,3.0,272.59,0.0,0.0,98.0,340.0,None,Clouds,overcast clouds
2013-01-30 05:00:00,46.0,70.5,8.0,290.0,7.0,7.0,272.94,0.0,0.0,90.0,2608.0,None,Mist,heavy snow
2013-01-30 06:00:00,160.0,73.0,8.0,280.0,6.0,6.0,272.94,0.0,0.0,90.0,5646.0,None,Mist,mist
2013-01-30 07:00:00,117.0,68.0,9.0,280.0,7.0,7.0,272.94,0.0,0.0,90.0,6945.0,None,Mist,mist
2013-01-30 08:00:00,116.0,73.0,7.0,290.0,4.0,4.0,273.04,0.0,0.0,90.0,6060.0,None,Mist,mist
2013-01-30 09:00:00,148.0,73.0,6.0,290.0,8.0,8.0,273.56,0.0,0.0,90.0,5100.0,None,Mist,mist
2013-01-30 10:00:00,289.0,79.0,6.0,280.0,8.0,8.0,273.82,0.0,0.0,90.0,4389.0,None,Clouds,overcast clouds
2013-01-30 11:00:00,81.0,76.0,5.0,285.0,8.0,8.0,274.12,0.0,0.0,90.0,4462.0,None,Clouds,overcast clouds
2013-01-30 12:00:00,120.0,73.0,5.0,290.0,4.0,4.0,274.48,0.0,0.0,90.0,4739.0,None,Clouds,overcast clouds
2013-01-30 13:00:00,235.0,79.0,4.0,280.0,6.0,6.0,274.8,0.0,0.0,90.0,4683.0,None,Clouds,overcast clouds
2013-01-30 14:00:00,115.0,87.0,4.0,258.0,5.0,5.0,274.74,0.0,0.0,90.0,5061.0,None,Clouds,overcast clouds
2013-01-30 15:00:00,168.0,95.0,3.0,237.0,1.0,1.0,274.69,0.0,0.0,90.0,5693.0,None,Clouds,overcast clouds
2013-01-30 16:00:00,159.0,95.0,3.0,237.0,9.0,9.0,273.98,0.0,0.0,90.0,6617.0,None,Clouds,overcast clouds
2013-01-30 17:00:00,23.0,95.0,3.0,237.0,7.0,7.0,273.58,0.0,0.0,90.0,6139.0,None,Clouds,overcast clouds
2013-01-30 18:00:00,14.0,90.0,3.0,228.0,5.0,5.0,273.02,0.0,0.0,90.0,4679.0,None,Clouds,overcast clouds
2013-01-30 19:00:00,136.0,85.0,3.0,220.0,8.0,8.0,272.24,0.0,0.0,90.0,3121.0,None,Clouds,overcast clouds
2013-01-30 20:00:00,282.0,94.0,3.0,224.0,4.0,4.0,271.42,0.0,0.0,90.0,2686.0,None,Clouds,overcast clouds
2013-01-30 21:00:00,220.0,85.0,3.0,190.0,9.0,9.0,271.22,0.0,0.0,90.0,2734.0,None,Clouds,overcast clouds
2013-01-30 22:00:00,226.0,86.0,4.0,214.0,1.0,1.0,271.12,0.0,0.0,90.0,3839.0,None,Clouds,overcast clouds
2013-01-30 23:00:00,88.0,88.0,5.0,238.0,2.0,2.0,270.76,0.0,0.0,90.0,1242.0,None,Clouds,overcast clouds
2013-01-31 00:00:00,102.0,80.0,4.0,209.0,9.0,9.0,270.15,0.0,0.0,90.0,605.0,None,Clouds,overcast clouds
2013-01-31 01:00:00,247.0,73.0,3.0,180.0,5.0,5.0,269.49,0.0,0.0,90.0,389.0,None,Clouds,overcast clouds
2013-01-31 02:00:00,243.0,68.0,3.0,200.0,4.0,4.0,268.82,0.0,0.0,90.0,261.0,None,Clouds,overcast clouds
2013-01-31 03:00:00,186.0,63.0,3.0,210.0,9.0,9.0,268.49,0.0,0.0,40.0,337.0,None,Snow,heavy snow
2013-01-31 04:00:00,264.0,59.0,4.0,220.0,6.0,6.0,268.58,0.0,0.0,20.0,747.0,None,Clouds,few clouds
2013-01-31 05:00:00,141.0,59.0,5.0,210.0,8.0,8.0,268.66,0.0,0.0,75.0,2533.0,None,Clouds,broken clouds
2013-01-31 06:00:00,274.0,55.0,5.0,230.0,6.0,6.0,267.15,0.0,0.0,90.0,5348.0,None,Clouds,overcast clouds
2013-01-31 08:00:00,188.0,59.0,5.0,230.0,1.0,1.0,260.0,0.0,0.0,100.0,5330.0,None,Clouds,overcast clouds
2013-01-31 09:00:00,155.0,64.0,5.0,260.0,2.0,2.0,260.59,0.0,0.0,100.0,5410.0,None,Clouds,overcast clouds
2013-01-31 10:00:00,152.0,68.0,3.0,240.0,7.0,7.0,260.59,0.0,0.0,100.0,4403.0,None,Clouds,overcast clouds
2013-01-31 11:00:00,29.0,74.0,3.0,250.0,4.0,4.0,260.59,0.0,0.0,100.0,4543.0,None,Clouds,overcast clouds
2013-01-31 13:00:00,67.0,74.0,3.0,220.0,2.0,2.0,261.53,0.0,0.0,100.0,4962.0,None,Clouds,overcast clouds
2013-01-31 14:00:00,75.0,73.0,4.0,270.0,4.0,4.0,261.53,0.0,0.0,100.0,5303.0,None,Clouds,overcast clouds
2013-01-31 15:00:00,22.0,73.0,3.0,290.0,5.0,5.0,258.75,0.0,0.0,99.0,5679.0,None,Clouds,overcast clouds
2013-01-31 16:00:00,71.0,79.0,2.0,240.0,3.0,3.0,258.75,0.0,0.0,99.0,6485.0,None,Clouds,overcast clouds
2013-01-31 17:00:00,55.0,79.0,1.0,230.0,7.0,7.0,258.75,0.0,0.0,99.0,6312.0,None,Clouds,overcast clouds
2013-01-31 18:00:00,102.0,85.0,2.0,230.0,4.0,4.0,254.84,0.0,0.0,98.0,4334.0,None,Clouds,overcast clouds
2013-01-31 19:00:00,232.0,85.0,2.0,220.0,9.0,9.0,254.84,0.0,0.0,98.0,3059.0,None,Clouds,overcast clouds
2013-01-31 20:00:00,32.0,85.0,2.0,220.0,5.0,5.0,254.84,0.0,0.0,98.0,2787.0,None,Clouds,overcast clouds
2013-01-31 21:00:00,76.0,85.0,2.0,220.0,6.0,6.0,253.77,0.0,0.0,99.0,2545.0,None,Clouds,overcast clouds
2013-01-31 22:00:00,123.0,85.0,1.0,240.0,9.0,9.0,253.77,0.0,0.0,99.0,2040.0,None,Clouds,overcast clouds
2013-01-31 23:00:00,215.0,92.0,1.0,250.0,7.0,7.0,253.77,0.0,0.0,99.0,1130.0,None,Clouds,overcast clouds
2013-02-01 00:00:00,75.0,92.0,1.0,250.0,7.0,7.0,252.77,0.0,0.0,100.0,627.0,None,Clouds,overcast clouds
2013-02-01 01:00:00,59.0,85.0,1.0,240.0,1.0,1.0,252.77,0.0,0.0,100.0,378.0,None,Clouds,overcast clouds
2013-02-01 02:00:00,150.0,85.0,3.0,220.0,2.0,2.0,252.77,0.0,0.0,100.0,291.0,None,Clouds,overcast clouds
2013-02-01 03:00:00,267.0,79.0,3.0,220.0,3.0,3.0,250.91,0.0,0.0,100.0,347.0,None,Clouds,overcast clouds
2013-02-01 04:00:00,43.0,74.0,3.0,250.0,9.0,9.0,250.91,0.0,0.0,100.0,638.0,None,Clouds,overcast clouds
2013-02-01 05:00:00,262.0,69.0,1.0,0.0,1.0,1.0,250.91,0.0,0.0,100.0,2337.0,None,Clouds,overcast clouds
2013-02-01 06:00:00,78.0,64.0,3.0,220.0,1.0,1.0,249.91,0.0,0.0,100.0,5110.0,None,Clouds,overcast clouds
2013-02-01 07:00:00,198.0,59.0,3.0,210.0,2.0,2.0,249.91,0.0,0.0,100.0,6681.0,None,Clouds,overcast clouds
2013-02-01 08:00:00,162.0,60.0,5.0,230.0,6.0,6.0,249.91,0.0,0.0,100.0,5948.0,None,Clouds,overcast clouds
2013-02-01 09:00:00,212.0,60.0,4.0,230.0,1.0,1.0,252.13,0.0,0.0,99.0,4996.0,None,Clouds,overcast clouds
2013-02-01 10:00:00,86.0,69.0,0.0,0.0,3.0,3.0,252.13,0.0,0.0,99.0,4461.0,None,Clouds,overcast clouds
2013-02-01 11:00:00,200.0,74.0,1.0,130.0,5.0,5.0,252.13,0.0,0.0,99.0,4929.0,None,Clouds,overcast clouds
2013-02-01 12:00:00,37.0,74.0,2.0,120.0,6.0,6.0,253.33,0.0,0.0,85.0,5246.0,None,Clouds,overcast clouds
2013-02-01 13:00:00,222.0,100.0,3.0,110.0,2.0,2.0,253.33,0.0,0.0,85.0,5201.0,None,Clouds,overcast clouds
2013-02-01 14:00:00,65.0,100.0,2.0,120.0,4.0,4.0,253.33,0.0,0.0,85.0,5518.0,None,Clouds,overcast clouds
2013-02-01 15:00:00,121.0,100.0,0.0,0.0,4.0,4.0,251.77,0.0,0.0,83.0,6037.0,None,Clouds,broken clouds
2013-02-01 16:00:00,252.0,100.0,0.0,0.0,3.0,3.0,251.77,0.0,0.0,83.0,5971.0,None,Clouds,broken clouds
2013-02-01 17:00:00,163.0,100.0,2.0,360.0,8.0,8.0,251.77,0.0,0.0,83.0,4909.0,None,Clouds,broken clouds
2013-02-01 18:00:00,164.0,100.0,6.0,360.0,6.0,6.0,250.24,0.0,0.0,70.0,4053.0,None,Clouds,broken clouds
2013-02-01 19:00:00,291.0,100.0,5.0,350.0,3.0,3.0,250.24,0.0,0.0,70.0,2945.0,None,Clouds,broken clouds
2013-02-01 20:00:00,280.0,92.0,5.0,360.0,2.0,2.0,250.24,0.0,0.0,70.0,2547.0,None,Clouds,broken clouds
2013-02-01 21:00:00,59.0,92.0,4.0,340.0,7.0,7.0,249.69,0.0,0.0,59.0,2396.0,None,Clouds,broken clouds
2013-02-01 22:00:00,77.0,92.0,4.0,330.0,2.0,2.0,249.69,0.0,0.0,59.0,2320.0,None,Clouds,broken clouds
2013-02-01 23:00:00,141.0,92.0,3.0,315.0,9.0,9.0,251.23,0.0,0.0,84.0,1517.0,None,Clouds,broken clouds
2013-02-02 00:00:00,167.0,92.0,2.0,300.0,6.0,6.0,250.14,0.0,0.0,89.0,945.0,None,Clouds,overcast clouds
2013-02-02 01:00:00,274.0,92.0,2.0,300.0,1.0,1.0,250.14,0.0,0.0,89.0,580.0,None,Clouds,overcast clouds
2013-02-02 02:00:00,179.0,89.0,2.0,305.0,6.0,6.0,246.04,0.0,0.0,20.0,472.0,None,Clouds,few clouds
2013-02-02 03:00:00,279.0,86.0,3.0,310.0,1.0,1.0,244.82,0.0,0.0,11.0,354.0,None,Clouds,few clouds
2013-02-02 04:00:00,229.0,80.0,4.0,330.0,4.0,4.0,244.82,0.0,0.0,11.0,417.0,None,Clouds,few clouds
2013-02-02 05:00:00,49.0,80.0,4.0,330.0,6.0,6.0,244.82,0.0,0.0,11.0,678.0,None,Clouds,few clouds
2013-02-02 06:00:00,298.0,80.0,4.0,330.0,2.0,2.0,245.7,0.0,0.0,0.0,1198.0,None,Clear,sky is clear
2013-02-02 07:00:00,88.0,74.0,6.0,320.0,8.0,8.0,245.7,0.0,0.0,0.0,1909.0,None,Clear,sky is clear
2013-02-02 08:00:00,248.0,58.0,7.0,330.0,1.0,1.0,245.7,0.0,0.0,0.0,2689.0,None,Clear,sky is clear
2013-02-02 09:00:00,69.0,42.0,9.0,330.0,4.0,4.0,250.41,0.0,0.0,3.0,3438.0,None,Clear,sky is clear
2013-02-02 10:00:00,246.0,38.0,6.0,330.0,8.0,8.0,250.41,0.0,0.0,3.0,3885.0,None,Clear,sky is clear
2013-02-02 11:00:00,85.0,41.0,5.0,320.0,9.0,9.0,250.41,0.0,0.0,3.0,4420.0,None,Clear,sky is clear
2013-02-02 12:00:00,48.0,45.0,5.0,310.0,2.0,2.0,254.46,0.0,0.0,56.0,4907.0,None,Clouds,broken clouds
2013-02-02 13:00:00,208.0,53.0,4.0,320.0,5.0,5.0,254.46,0.0,0.0,56.0,4901.0,None,Clouds,broken clouds
2013-02-02 14:00:00,114.0,53.0,4.0,330.0,2.0,2.0,254.46,0.0,0.0,56.0,4684.0,None,Clouds,broken clouds
2013-02-02 15:00:00,79.0,52.0,5.0,330.0,8.0,8.0,255.98,0.0,0.0,77.0,4760.0,None,Clouds,broken clouds
2013-02-02 16:00:00,291.0,52.0,2.0,310.0,1.0,1.0,255.98,0.0,0.0,77.0,4763.0,None,Clouds,broken clouds
2013-02-02 17:00:00,67.0,61.0,3.0,310.0,5.0,5.0,255.98,0.0,0.0,77.0,4471.0,None,Clouds,broken clouds
2013-02-02 18:00:00,188.0,66.0,3.0,290.0,3.0,3.0,256.67,0.0,0.0,85.0,4113.0,None,Clouds,overcast clouds
2013-02-02 19:00:00,231.0,61.0,4.0,290.0,9.0,9.0,256.67,0.0,0.0,85.0,3440.0,None,Clouds,overcast clouds
2013-02-02 20:00:00,153.0,66.0,5.0,300.0,4.0,4.0,256.67,0.0,0.0,85.0,2768.0,None,Clouds,overcast clouds
2013-02-02 21:00:00,36.0,71.0,3.0,290.0,5.0,5.0,256.44,0.0,0.0,93.0,2390.0,None,Clouds,overcast clouds
2013-02-02 22:00:00,170.0,71.0,3.0,300.0,2.0,2.0,256.44,0.0,0.0,93.0,2752.0,None,Clouds,overcast clouds
2013-02-02 23:00:00,160.0,74.0,3.0,305.0,1.0,1.0,256.44,0.0,0.0,93.0,2258.0,None,Clouds,overcast clouds
2013-02-03 00:00:00,182.0,77.0,3.0,310.0,9.0,9.0,254.44,0.0,0.0,98.0,1103.0,None,Clouds,overcast clouds
2013-02-03 01:00:00,220.0,77.0,3.0,310.0,1.0,1.0,254.44,0.0,0.0,98.0,730.0,None,Clouds,overcast clouds
2013-02-03 02:00:00,31.0,71.0,3.0,320.0,4.0,4.0,252.74,0.0,0.0,100.0,579.0,None,Clouds,overcast clouds
2013-02-03 03:00:00,42.0,66.0,5.0,320.0,1.0,1.0,249.51,0.0,0.0,88.0,338.0,None,Clouds,overcast clouds
2013-02-03 04:00:00,118.0,66.0,7.0,320.0,5.0,5.0,249.51,0.0,0.0,88.0,255.0,None,Clouds,overcast clouds
2013-02-03 05:00:00,56.0,56.0,6.0,330.0,2.0,2.0,249.51,0.0,0.0,88.0,425.0,None,Clouds,overcast clouds
2013-02-03 06:00:00,105.0,52.0,3.0,330.0,1.0,1.0,249.75,0.0,0.0,40.0,720.0,None,Clouds,scattered clouds
2013-02-03 07:00:00,134.0,48.0,6.0,320.0,8.0,8.0,250.33,0.0,0.0,67.0,1080.0,None,Clouds,broken clouds
2013-02-03 08:00:00,34.0,52.0,5.0,300.0,3.0,3.0,250.33,0.0,0.0,67.0,1630.0,None,Clouds,broken clouds
2013-02-03 09:00:00,91.0,48.0,6.0,300.0,6.0,6.0,254.67,0.0,0.0,59.0,2428.0,None,Clouds,broken clouds
2013-02-03 10:00:00,67.0,48.0,5.0,300.0,3.0,3.0,254.67,0.0,0.0,59.0,3230.0,None,Clouds,broken clouds
2013-02-03 11:00:00,35.0,52.0,4.0,300.0,8.0,8.0,254.67,0.0,0.0,59.0,3555.0,None,Clouds,broken clouds
2013-02-03 12:00:00,53.0,61.0,4.0,270.0,8.0,8.0,257.31,0.0,0.0,91.0,3676.0,None,Clouds,overcast clouds
2013-02-03 13:00:00,94.0,61.0,3.0,270.0,9.0,9.0,258.59,0.0,0.0,91.0,4072.0,None,Clouds,overcast clouds
2013-02-03 14:00:00,31.0,61.0,3.0,280.0,7.0,7.0,258.59,0.0,0.0,91.0,4178.0,None,Clouds,overcast clouds
2013-02-03 15:00:00,235.0,71.0,4.0,290.0,8.0,8.0,257.01,0.0,0.0,93.0,4148.0,None,Clouds,overcast clouds
2013-02-03 16:00:00,46.0,65.0,3.0,280.0,9.0,9.0,257.01,0.0,0.0,93.0,4665.0,None,Clouds,overcast clouds
2013-02-03 17:00:00,110.0,74.0,3.0,285.0,5.0,5.0,257.01,0.0,0.0,93.0,3536.0,None,Clouds,overcast clouds
2013-02-03 18:00:00,151.0,84.0,3.0,290.0,6.0,6.0,271.15,0.0,0.0,90.0,2196.0,None,Snow,heavy snow
2013-02-03 20:00:00,13.0,77.0,2.0,280.0,9.0,9.0,258.9,0.0,0.0,98.0,1656.0,None,Clouds,overcast clouds
2013-02-03 21:00:00,33.0,80.0,1.0,280.0,2.0,2.0,258.4,0.0,0.0,97.0,1566.0,None,Clouds,overcast clouds
2013-02-03 22:00:00,200.0,84.0,1.0,280.0,5.0,5.0,258.4,0.0,0.0,97.0,2658.0,None,Clouds,overcast clouds
2013-02-03 23:00:00,278.0,84.0,2.0,260.0,7.0,7.0,258.4,0.0,0.0,97.0,1068.0,None,Clouds,overcast clouds
2013-02-04 00:00:00,36.0,84.0,1.0,255.0,5.0,5.0,257.16,0.0,0.0,62.0,522.0,None,Clouds,broken clouds
2013-02-04 01:00:00,90.0,84.0,1.0,250.0,8.0,8.0,257.16,0.0,0.0,62.0,285.0,None,Clouds,broken clouds
2013-02-04 02:00:00,130.0,84.0,2.0,260.0,6.0,6.0,255.52,0.0,0.0,58.0,265.0,None,Clouds,broken clouds
2013-02-04 03:00:00,78.0,78.0,1.0,130.0,5.0,5.0,253.88,0.0,0.0,32.0,352.0,None,Clouds,scattered clouds
2013-02-04 04:00:00,81.0,72.0,0.0,0.0,9.0,9.0,253.88,0.0,0.0,32.0,742.0,None,Clouds,scattered clouds
2013-02-04 05:00:00,255.0,72.0,0.0,0.0,6.0,6.0,253.88,0.0,0.0,32.0,2327.0,None,Clouds,scattered clouds
2013-02-04 06:00:00,255.0,56.0,0.0,0.0,3.0,3.0,254.15,0.0,0.0,4.0,4897.0,None,Clear,sky is clear
2013-02-04 07:00:00,262.0,61.0,0.0,0.0,6.0,6.0,254.15,0.0,0.0,4.0,5884.0,None,Clear,sky is clear
2013-02-04 08:00:00,82.0,52.0,0.0,0.0,9.0,9.0,254.33,0.0,0.0,0.0,4790.0,None,Clear,sky is clear
2013-02-04 09:00:00,283.0,48.0,0.0,0.0,2.0,2.0,258.34,0.0,0.0,5.0,5463.0,None,Clear,sky is clear
2013-02-04 10:00:00,25.0,57.0,0.0,0.0,3.0,3.0,258.34,0.0,0.0,5.0,4141.0,None,Clear,sky is clear
2013-02-04 11:00:00,188.0,61.0,2.0,140.0,8.0,8.0,258.34,0.0,0.0,5.0,4195.0,None,Clear,sky is clear
2013-02-04 12:00:00,49.0,61.0,3.0,160.0,1.0,1.0,260.55,0.0,0.0,38.0,4506.0,None,Clouds,scattered clouds
2013-02-04 13:00:00,48.0,66.0,2.0,140.0,2.0,2.0,261.93,0.0,0.0,83.0,4416.0,None,Clouds,broken clouds
2013-02-04 14:00:00,65.0,66.0,2.0,140.0,7.0,7.0,261.93,0.0,0.0,83.0,4882.0,None,Clouds,broken clouds
2013-02-04 15:00:00,242.0,72.0,0.0,0.0,8.0,8.0,261.23,0.0,0.0,90.0,5430.0,None,Clouds,overcast clouds
2013-02-04 16:00:00,63.0,72.0,3.0,110.0,5.0,5.0,261.23,0.0,0.0,90.0,6316.0,None,Clouds,overcast clouds
2013-02-04 17:00:00,181.0,72.0,2.0,110.0,1.0,1.0,261.23,0.0,0.0,90.0,6067.0,None,Clouds,overcast clouds
2013-02-04 18:00:00,198.0,78.0,2.0,120.0,5.0,5.0,260.74,0.0,0.0,99.0,4454.0,None,Clouds,overcast clouds
2013-02-04 19:00:00,52.0,78.0,3.0,110.0,4.0,4.0,260.74,0.0,0.0,99.0,2912.0,None,Clouds,overcast clouds
2013-02-04 20:00:00,13.0,72.0,2.0,130.0,9.0,9.0,260.74,0.0,0.0,99.0,2519.0,None,Clouds,overcast clouds
2013-02-04 21:00:00,270.0,72.0,3.0,120.0,7.0,7.0,259.93,0.0,0.0,97.0,2083.0,None,Clouds,overcast clouds
2013-02-04 22:00:00,67.0,78.0,3.0,110.0,7.0,7.0,259.93,0.0,0.0,97.0,1396.0,None,Clouds,overcast clouds
2013-02-04 23:00:00,46.0,78.0,3.0,120.0,6.0,6.0,259.93,0.0,0.0,97.0,909.0,None,Clouds,overcast clouds
2013-02-05 01:00:00,244.0,72.0,3.0,130.0,8.0,8.0,258.13,0.0,0.0,99.0,326.0,None,Clouds,overcast clouds
2013-02-05 02:00:00,274.0,78.0,3.0,130.0,8.0,8.0,259.24,0.0,0.0,100.0,243.0,None,Clouds,overcast clouds
2013-02-05 03:00:00,24.0,78.0,2.0,140.0,7.0,7.0,255.78,0.0,0.0,77.0,326.0,None,Clouds,broken clouds
2013-02-05 04:00:00,97.0,72.0,4.0,140.0,9.0,9.0,255.78,0.0,0.0,77.0,747.0,None,Clouds,broken clouds
2013-02-05 05:00:00,108.0,73.0,4.0,150.0,6.0,6.0,255.78,0.0,0.0,77.0,2336.0,None,Clouds,broken clouds
2013-02-05 06:00:00,114.0,67.0,4.0,160.0,6.0,6.0,255.35,0.0,0.0,1.0,4591.0,None,Clear,sky is clear
2013-02-05 07:00:00,226.0,63.0,6.0,150.0,1.0,1.0,254.16,0.0,0.0,2.0,5100.0,None,Clear,sky is clear
2013-02-05 08:00:00,200.0,63.0,7.0,150.0,9.0,9.0,254.16,0.0,0.0,2.0,5523.0,None,Clear,sky is clear
2013-02-05 09:00:00,224.0,63.0,6.0,150.0,5.0,5.0,257.88,0.0,0.0,1.0,5376.0,None,Clear,sky is clear
2013-02-05 10:00:00,207.0,63.0,7.0,150.0,1.0,1.0,257.88,0.0,0.0,1.0,4364.0,None,Clear,sky is clear
2013-02-05 11:00:00,114.0,68.0,9.0,150.0,1.0,1.0,257.88,0.0,0.0,1.0,4435.0,None,Clear,sky is clear
2013-02-05 12:00:00,36.0,68.0,7.0,140.0,1.0,1.0,260.03,0.0,0.0,40.0,4680.0,None,Clouds,scattered clouds
2013-02-05 13:00:00,191.0,68.0,7.0,140.0,1.0,1.0,261.27,0.0,0.0,44.0,4811.0,None,Clouds,scattered clouds
2013-02-05 14:00:00,92.0,68.0,6.0,140.0,5.0,5.0,261.27,0.0,0.0,44.0,5064.0,None,Clouds,scattered clouds
2013-02-05 16:00:00,168.0,68.0,5.0,140.0,9.0,9.0,259.72,0.0,0.0,56.0,6242.0,None,Clouds,broken clouds
2013-02-05 17:00:00,239.0,74.0,5.0,130.0,2.0,2.0,259.72,0.0,0.0,56.0,6235.0,None,Clouds,broken clouds
2013-02-05 18:00:00,244.0,74.0,5.0,130.0,7.0,7.0,261.72,0.0,0.0,81.0,4721.0,None,Clouds,broken clouds
2013-02-05 19:00:00,297.0,74.0,4.0,130.0,2.0,2.0,261.72,0.0,0.0,81.0,3200.0,None,Clouds,broken clouds
2013-02-05 20:00:00,27.0,74.0,5.0,130.0,5.0,5.0,261.72,0.0,0.0,81.0,2846.0,None,Clouds,broken clouds
2013-02-05 21:00:00,293.0,74.0,4.0,130.0,1.0,1.0,262.97,0.0,0.0,89.0,2372.0,None,Clouds,overcast clouds
2013-02-05 22:00:00,80.0,68.0,5.0,140.0,4.0,4.0,262.97,0.0,0.0,89.0,1475.0,None,Clouds,overcast clouds
2013-02-05 23:00:00,224.0,71.0,4.0,135.0,7.0,7.0,262.97,0.0,0.0,89.0,1013.0,None,Clouds,overcast clouds
2013-02-06 00:00:00,126.0,74.0,3.0,130.0,6.0,6.0,263.19,0.0,0.0,100.0,526.0,None,Clouds,overcast clouds
2013-02-06 01:00:00,109.0,80.0,3.0,160.0,5.0,5.0,266.48,0.0,0.0,98.0,294.0,None,Clouds,overcast clouds
2013-02-06 02:00:00,97.0,80.0,2.0,150.0,8.0,8.0,267.12,0.0,0.0,90.0,271.0,None,Clouds,overcast clouds
2013-02-06 03:00:00,162.0,80.0,2.0,170.0,6.0,6.0,267.12,0.0,0.0,75.0,315.0,None,Clouds,broken clouds
2013-02-06 04:00:00,186.0,86.0,2.0,220.0,8.0,8.0,268.0,0.0,0.0,75.0,774.0,None,Snow,heavy snow
2013-02-06 05:00:00,136.0,81.5,2.5,242.5,5.5,5.5,268.06,0.0,0.0,90.0,2605.0,None,Mist,heavy snow
2013-02-06 07:00:00,220.0,86.0,4.0,270.0,3.0,3.0,269.01,0.0,0.0,90.0,6454.0,None,Mist,mist
2013-02-06 08:00:00,77.0,80.0,6.0,275.0,4.0,4.0,269.97,0.0,0.0,90.0,6531.0,None,Mist,mist
